LOADCOMMANDID,ISSUEDATE,DATEOFSERVICE,UPDATETIME,ISPRIMARY,SERVICEPDSTART,PENDESCALATIONFORBULK,ID,DEDUCTIONTYPE,PAYTODENORM,CREATEUSERID,PAYTO,MAILINGADDRESSID,RECURRINGCHECKID,BEANVERSION,RETIRED,BANKACCOUNTTYPE,CHECKINSTRUCTIONS,UPDATEUSERID,INVOICENUMBER,BULKINVOICEITEMINFOID,ACCOUNTNAME,MEMO,PORTIONID,CHECKTYPE,MAILTOADDRESS,PUBLICID,ENTEREDTIME,BANKNAME,CREATETIME,CHECKNUMBER,SERVICEPDEND,BANKROUTINGNUMBER,DELIVERYMETHOD,CLAIMID,GROUPID,SCHEDULEDSENDDATE,REPORTABLEAMOUNT,PAYMENTMETHOD,ARCHIVEPARTITION,CHECKBATCHING,BANKACCOUNT,MAILTO,STATUS,COMMENTS,CHECKSETID,REPORTABILITY,BANKACCOUNTNUMBER,CLAIMCONTACTID
,,,2018-08-02 09:17:52.290,,,0,5507,,George Nexon,3,George Nexon,14663,,2,0,,,2,,,,Claim AA01603,,1,,cc:5507,2018-08-02 09:17:01.991,,2018-08-02 09:17:01.991,,,,10003,9112,,2018-08-02 00:00:00.000,500.0,2,,10001,,George Nexon,14,,6319,1,,12541.0
,,,2018-08-03 10:24:36.807,,,0,5601,,Micheal Johnson,3,Micheal Johnson,14915,,2,0,,,2,,,,Claim AA01632,,1,,cc:5601,2018-08-03 10:24:11.342,,2018-08-03 10:24:11.342,,,,10003,9221,,2018-08-03 00:00:00.000,500.0,2,,10001,,Micheal Johnson,14,,6427,1,,12679.0
,,,2018-08-03 11:00:00.457,,,0,5602,,JEREMY D SOYK,3,JEREMY D SOYK,14919,,1,0,,10002.0,2,,,,Claim AA01634,,1,,cc:5602,2018-08-03 10:44:55.679,,2018-08-03 10:44:55.679,,,,10003,9229,,2018-08-03 00:00:00.000,1000.0,2,,10001,,JEREMY D SOYK,14,,6431,1,,12686.0
,,,2018-08-03 13:11:38.987,,,0,5603,,tom bryns,3,tom bryns,14949,,2,0,,,3,,,,Claim AA01639,,1,,cc:5603,2018-08-03 13:10:00.031,,2018-08-03 13:10:00.031,,,,10003,9235,,2018-08-03 00:00:00.000,2000.0,2,,10001,,tom bryns,9,stop,6433,1,,12703.0
,,,2018-08-03 13:31:42.242,,,0,5604,,"ADJUSTER, STAFF",3,"ADJUSTER, STAFF",14950,,1,0,,,2,,,,Claim AA01599,,1,,cc:5604,2018-08-03 13:31:32.729,,2018-08-03 13:31:32.729,,,,10003,9103,,2018-08-03 00:00:00.000,100.0,2,,10001,,"ADJUSTER, STAFF",14,,6435,1,,12508.0
,,,2018-08-03 14:08:15.020,,,0,5605,,Sheldon Cooper,3,Sheldon Cooper,14955,,1,0,,,2,,,,Claim AA01640,,1,,cc:5605,2018-08-03 14:07:30.116,,2018-08-03 14:07:30.116,,,,10003,9236,,2018-08-03 00:00:00.000,3500.0,2,,10001,,Sheldon Cooper,14,,6440,1,,12706.0
,,,2018-08-03 14:08:15.629,,,0,5606,,Sheldon Cooper,3,Sheldon Cooper,14956,,1,0,,,2,,,,Claim AA01640,,1,,cc:5606,2018-08-03 14:08:05.895,,2018-08-03 14:08:05.895,,,,10003,9236,,2018-08-03 00:00:00.000,1000.0,2,,10001,,Sheldon Cooper,14,,6441,1,,12706.0
,,,2018-08-03 14:09:55.694,,,0,5607,,Micheal Johnson,3,Micheal Johnson,14957,,2,0,,,2,,,,Claim AA01640,,1,,cc:5607,2018-08-03 14:09:37.350,,2018-08-03 14:09:37.350,,,,10003,9236,,2018-08-03 00:00:00.000,500.0,2,,10001,,Micheal Johnson,14,,6442,1,,12707.0
,,,2018-08-03 14:11:38.469,,,0,5608,,Micheal Johnson,3,Micheal Johnson,14958,,2,0,,,2,,,,Claim AA01640,,1,,cc:5608,2018-08-03 14:11:18.251,,2018-08-03 14:11:18.251,,,,10003,9236,,2018-08-03 00:00:00.000,500.0,2,,10001,,Micheal Johnson,14,,6443,1,,12707.0
,,,2018-08-06 15:17:41.661,,,0,5701,,Sheldon Cooper,3,Sheldon Cooper,15269,,1,0,,,2,,,,Claim AA01686,,1,,cc:5701,2018-08-06 15:14:28.713,,2018-08-06 15:14:28.713,,,,10003,9376,,2018-08-06 00:00:00.000,3500.0,2,,10001,,Sheldon Cooper,14,,6513,1,,12978.0
,,,2018-08-06 15:17:42.518,,,0,5702,,Sheldon Cooper,3,Sheldon Cooper,15270,,1,0,,,2,,,,Claim AA01686,,1,,cc:5702,2018-08-06 15:15:12.970,,2018-08-06 15:15:12.970,,,,10003,9376,,2018-08-06 00:00:00.000,1000.0,2,,10001,,Sheldon Cooper,14,,6514,1,,12978.0
,,,2018-08-06 15:17:43.372,,,0,5703,,John Snow,3,John Snow,15271,,2,0,,,2,,,,Claim AA01686,,1,,cc:5703,2018-08-06 15:16:35.111,,2018-08-06 15:16:35.111,,,,10003,9376,,2018-08-06 00:00:00.000,500.0,2,,10001,,John Snow,14,,6515,1,,12979.0
,,,2018-08-06 15:17:43.733,,,0,5704,,John Snow,3,John Snow,15272,,2,0,,,2,,,,Claim AA01686,,1,,cc:5704,2018-08-06 15:17:07.601,,2018-08-06 15:17:07.601,,,,10003,9376,,2018-08-06 00:00:00.000,500.0,2,,10001,,John Snow,14,,6516,1,,12979.0
,,,2018-08-08 13:07:39.378,,,0,5801,,Mortgaging Company and TIM HUMPAL,3,Mortgaging Company and TIM HUMPAL,15432,,1,0,,,2,,,,,,1,,cc:5801,2018-08-08 13:07:36.368,,2018-08-08 13:07:36.368,,,,10003,9404,,2018-08-08 00:00:00.000,100.0,2,,10001,,Mortgaging Company,20,Payment was denied or voided because InsurPay web service returned error: 'PCON_ContactId is required' with error code 18,6602,1,,13113.0
,,,2018-08-08 19:22:51.343,,,0,5802,,Hush Eve,3,Hush Eve,15491,,1,0,,,2,,,,Claim AA01723,,1,,cc:5802,2018-08-08 19:22:17.882,,2018-08-08 19:22:17.882,,,,10003,9417,,2018-08-08 00:00:00.000,13000.0,2,,10001,,Hush Eve,14,,6605,1,,13163.0
,,,2018-08-13 12:21:19.015,,,0,5901,,Sheldon Cooper,3,Sheldon Cooper,15501,,4,0,,,3,,,,Claim AA01684,,1,,cc:5901,2018-08-09 06:36:25.438,,2018-08-09 06:36:25.438,,,,10003,9373,,2018-08-09 00:00:00.000,3500.0,2,,10001,,Sheldon Cooper,14,,6701,1,,13460.0
,,,2018-08-13 12:21:19.015,,,0,5902,,Sheldon Cooper,3,Sheldon Cooper,15502,,4,0,,,3,,,,Claim AA01684,,1,,cc:5902,2018-08-09 06:36:55.309,,2018-08-09 06:36:55.309,,,,10003,9373,,2018-08-09 00:00:00.000,1000.0,2,,10001,,Sheldon Cooper,14,,6702,1,,13460.0
,,,2018-08-09 06:39:08.821,,,0,5903,,john Snow,3,john Snow,15503,,2,0,,,2,,,,Claim AA01684,,1,,cc:5903,2018-08-09 06:37:23.867,,2018-08-09 06:37:23.867,,,,10003,9373,,2018-08-09 00:00:00.000,500.0,2,,10001,,john Snow,14,,6703,1,,12974.0
,,,2018-08-09 06:39:10.056,,,0,5904,,john Snow,3,john Snow,15504,,2,0,,,2,,,,Claim AA01684,,1,,cc:5904,2018-08-09 06:37:51.843,,2018-08-09 06:37:51.843,,,,10003,9373,,2018-08-09 00:00:00.000,500.0,2,,10001,,john Snow,14,,6704,1,,12974.0
,,,2018-08-28 07:34:47.744,,,0,6101,,Btest One BTest,3,Btest One BTest,16819,,1,0,,10002.0,2,,,,Claim AA01851,,1,,cc:6101,2018-08-22 07:27:15.314,,2018-08-22 07:27:15.314,,,,10003,10124,,2018-08-22 00:00:00.000,200.0,2,,10001,,Btest One BTest,14,,7205,1,,13988.0
,,,2018-08-28 07:34:48.499,,,0,6102,,Injured Person One,3,Injured Person One,16988,,1,0,,,2,,,,Claim AA01893,,1,,cc:6102,2018-08-22 14:49:33.810,,2018-08-22 14:49:33.810,,,,10003,10220,,2018-08-22 00:00:00.000,50.0,2,,10001,,Injured Person One,14,,7211,1,,14281.0
,,,2018-08-28 07:34:48.878,,,0,6103,,Injured Person One,3,Injured Person One,16989,,1,0,,,2,,,,Claim AA01893,,1,,cc:6103,2018-08-22 14:50:17.678,,2018-08-22 14:50:17.678,,,,10003,10220,,2018-08-22 00:00:00.000,750.0,2,,10001,,Injured Person One,14,,7212,1,,14281.0
,,,2018-08-28 07:34:49.145,,,0,6104,,Test One,3,Test One,16990,,1,0,,,2,,,,Claim AA01893,,1,,cc:6104,2018-08-22 14:51:01.863,,2018-08-22 14:51:01.863,,,,10003,10220,,2018-08-22 00:00:00.000,85.0,2,,10001,,Test One,14,,7213,1,,
,,,2018-08-28 07:34:49.485,,,0,6105,,Dtest One Two,3,Dtest One Two,17039,,1,0,,10002.0,2,,,,Claim AA01918,,1,,cc:6105,2018-08-22 17:56:24.782,,2018-08-22 17:56:24.782,,,,10003,10245,,2018-08-22 00:00:00.000,1000.0,2,,10001,,Dtest One Two,14,,7214,1,,14408.0
,,,2018-08-28 07:34:49.833,,,0,6202,,New Workers Comp Policy,3,New Workers Comp Policy,17212,,1,0,,,2,,,,Claim AA01851,,1,,cc:6202,2018-08-23 06:59:42.149,,2018-08-23 06:59:42.149,,,,10003,10124,,2018-08-23 00:00:00.000,1000.0,2,,10001,,New Workers Comp Policy,14,,7302,1,,
,,,2018-08-28 07:34:50.038,,,0,6302,,Sheldon Cooper,3,Sheldon Cooper,17892,,1,0,,,2,,,,Claim AA01878,,1,,cc:6302,2018-08-28 07:34:30.839,,2018-08-28 07:34:30.839,,,,10003,10204,,2018-08-28 00:00:00.000,1500.0,2,,10001,,Sheldon Cooper,14,,7503,1,,14210.0
,,,2018-09-07 06:40:21.458,,,0,6303,,Thomas Hunter,3,Thomas Hunter,17953,,5,0,,,3,,,,Claim AA02030,,1,,cc:6303,2018-08-29 06:57:08.011,,2018-08-29 06:57:08.011,,,,10003,10635,,2018-08-29 00:00:00.000,1500.0,2,,10001,,Thomas Hunter,14,,7505,1,,17037.0
,,,2018-09-07 06:40:21.458,,,0,6304,,Thomas Hunter,3,Thomas Hunter,18034,,5,0,,,3,,,,Claim AA02030,,1,,cc:6304,2018-08-29 12:27:47.700,,2018-08-29 12:27:47.700,,,,10003,10635,,2018-08-29 00:00:00.000,2500.0,2,,10001,,Thomas Hunter,14,,7508,1,,17037.0
,,,2018-09-07 06:40:21.458,,,0,6305,,Thomas Hunter,3,Thomas Hunter,18035,,5,0,,,3,,,,Claim AA02030,,1,,cc:6305,2018-08-29 12:29:53.697,,2018-08-29 12:29:53.697,,,,10003,10635,,2018-08-29 00:00:00.000,2000.0,2,,10001,,Thomas Hunter,14,,7509,1,,17037.0
,,,2018-09-07 06:40:21.458,,,0,6306,,Thomas Hunter,3,Thomas Hunter,18036,,5,0,,,3,,,,Claim AA02030,,1,,cc:6306,2018-08-29 12:30:19.333,,2018-08-29 12:30:19.333,,,,10003,10635,,2018-08-29 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7510,1,,17037.0
,,,2018-08-29 13:43:16.032,,,0,6307,,Sara Swed,3,Sara Swed,18062,,0,0,,,3,,,,,,1,,cc:6307,2018-08-29 13:43:16.032,,2018-08-29 13:43:16.032,,,,10003,10602,,2018-08-29 00:00:00.000,5000.0,2,,10001,,Sara Swed,7,,7517,1,,15205.0
,,,2018-09-07 06:40:21.458,,,0,6309,,Thomas Hunter,3,Thomas Hunter,18097,,5,0,,,3,,,,Claim AA02030,,1,,cc:6309,2018-08-29 14:53:51.033,,2018-08-29 14:53:51.033,,,,10003,10635,,2018-08-29 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7524,1,,17037.0
,,,2018-08-29 15:27:26.592,,,0,6310,,John Nicollas,3,John Nicollas,18118,,2,0,,,2,,,,Claim AA02030,,1,,cc:6310,2018-08-29 15:23:21.521,,2018-08-29 15:23:21.521,,,,10003,10635,,2018-08-29 00:00:00.000,1500.0,2,,10001,,John Nicollas,14,,7527,1,,15445.0
,,,2018-08-29 15:27:26.878,,,0,6311,,John Nicollas,3,John Nicollas,18119,,2,0,,,2,,,,Claim AA02030,,1,,cc:6311,2018-08-29 15:26:11.151,,2018-08-29 15:26:11.151,,,,10003,10635,,2018-08-29 00:00:00.000,400.0,2,,10001,,John Nicollas,14,,7528,1,,15445.0
,,,2018-08-29 15:27:27.165,,,0,6312,,John Nicollas,3,John Nicollas,18120,,2,0,,,2,,,,Claim AA02030,,1,,cc:6312,2018-08-29 15:27:07.335,,2018-08-29 15:27:07.335,,,,10003,10635,,2018-08-29 00:00:00.000,100.0,2,,10001,,John Nicollas,14,,7529,1,,15445.0
,,,2018-08-30 10:01:34.588,,,0,6320,,Test Audit001,3,Test Audit001,18154,,1,0,,,2,,,,Claim AA02039,,1,,cc:6320,2018-08-30 05:37:38.965,,2018-08-30 05:37:38.965,,,,10003,10652,,2018-08-30 00:00:00.000,100.0,2,,10001,,Test Audit001,14,,7553,1,,
,,,2018-08-30 10:01:35.014,,,0,6321,,Thomas Hunter,3,Thomas Hunter,18216,,1,0,,,2,,,,Claim AA02080,,1,,cc:6321,2018-08-30 10:01:22.422,,2018-08-30 10:01:22.422,,,,10003,10702,,2018-08-30 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7557,1,,15503.0
,,,2018-08-30 10:02:31.148,,,0,6322,,Thomas Hunter,3,Thomas Hunter,18217,,1,0,,,2,,,,Claim AA02080,,1,,cc:6322,2018-08-30 10:02:23.072,,2018-08-30 10:02:23.072,,,,10003,10702,,2018-08-30 00:00:00.000,1000.0,2,,10001,,Thomas Hunter,14,,7558,1,,15503.0
,,,2018-08-30 12:31:12.134,,,0,6323,,Smoke Test AZ Account,3,Smoke Test AZ Account,18218,,1,0,,,2,,,,Claim AA02082,,1,,cc:6323,2018-08-30 10:23:16.626,,2018-08-30 10:23:16.626,,,,10003,10704,,2018-08-30 00:00:00.000,200.0,2,,10001,,Smoke Test AZ Account,14,,7566,1,,15509.0
,,,2018-09-06 14:16:25.803,,,0,6324,,Thomas Hunter,3,Thomas Hunter,18245,,3,0,,,3,,,,Claim AA02089,,1,,cc:6324,2018-08-30 12:30:56.508,,2018-08-30 12:30:56.508,,,,10003,10711,,2018-08-30 00:00:00.000,25000.0,2,,10001,,Thomas Hunter,14,,7581,1,,16952.0
,,,2018-09-06 14:16:25.803,,,0,6325,,Thomas Hunter,3,Thomas Hunter,18246,,3,0,,,3,,,,Claim AA02089,,1,,cc:6325,2018-08-30 12:32:27.914,,2018-08-30 12:32:27.914,,,,10003,10711,,2018-08-30 00:00:00.000,2500.0,2,,10001,,Thomas Hunter,14,,7582,1,,16952.0
,,,2018-09-06 14:16:25.803,,,0,6326,,Thomas Hunter,3,Thomas Hunter,18247,,3,0,,,3,,,,Claim AA02089,,1,,cc:6326,2018-08-30 12:33:51.880,,2018-08-30 12:33:51.880,,,,10003,10711,,2018-08-30 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7583,1,,16952.0
,,,2018-09-06 14:16:25.803,,,0,6327,,Thomas Hunter,3,Thomas Hunter,18248,,3,0,,,3,,,,Claim AA02089,,1,,cc:6327,2018-08-30 12:34:33.857,,2018-08-30 12:34:33.857,,,,10003,10711,,2018-08-30 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7584,1,,16952.0
,,,2018-08-31 05:59:30.320,,,0,6401,,Mike Nicollas,3,Mike Nicollas,18383,,2,0,,,2,,,,Claim AA02089,,1,,cc:6401,2018-08-31 05:56:46.639,,2018-08-31 05:56:46.639,,,,10003,10711,,2018-08-31 00:00:00.000,950.0,2,,10001,,Mike Nicollas,14,,7611,1,,15533.0
,,,2018-08-31 05:59:30.868,,,0,6402,,Mike Nicollas,3,Mike Nicollas,18384,,2,0,,,2,,,,Claim AA02089,,1,,cc:6402,2018-08-31 05:57:55.186,,2018-08-31 05:57:55.186,,,,10003,10711,,2018-08-31 00:00:00.000,600.0,2,,10001,,Mike Nicollas,14,,7612,1,,15533.0
,,,2018-09-06 14:16:25.803,,,0,6403,,Thomas Hunter,3,Thomas Hunter,18385,,3,0,,,3,,,,Claim AA02089,,1,,cc:6403,2018-08-31 06:04:50.089,,2018-08-31 06:04:50.089,,,,10003,10711,,2018-08-31 00:00:00.000,8000.0,2,,10001,,Thomas Hunter,14,,7613,1,,16952.0
,,,2018-09-06 14:16:25.803,,,0,6404,,Thomas Hunter,3,Thomas Hunter,18386,,3,0,,,3,,,,Claim AA02089,,1,,cc:6404,2018-08-31 06:05:29.158,,2018-08-31 06:05:29.158,,,,10003,10711,,2018-08-31 00:00:00.000,500.0,2,,10001,,Thomas Hunter,14,,7614,1,,16952.0
,,,2018-08-31 06:07:04.174,,,0,6405,,Mike Nicollas,3,Mike Nicollas,18387,,2,0,,,2,,,,Claim AA02089,,1,,cc:6405,2018-08-31 06:06:14.067,,2018-08-31 06:06:14.067,,,,10003,10711,,2018-08-31 00:00:00.000,400.0,2,,10001,,Mike Nicollas,14,,7615,1,,15533.0
,,,2018-08-31 11:35:19.868,,,0,6406,,Thomas Murrey,3,Thomas Murrey,18555,,1,0,,,2,,,,Claim AA02134,,1,,cc:6406,2018-08-31 11:35:11.176,,2018-08-31 11:35:11.176,,,,10003,10850,,2018-08-31 00:00:00.000,300.0,2,,10001,,Thomas Murrey,14,,7629,1,,15792.0
,,,2018-09-03 07:11:45.447,,,0,6501,,Sidney Sheldon,3,Sidney Sheldon,18826,,2,0,,,2,,,,Claim AA02144,,1,,cc:6501,2018-09-03 07:10:47.341,,2018-09-03 07:10:47.341,,,,10003,11102,,2018-09-03 00:00:00.000,1000.0,2,,10001,,Sidney Sheldon,14,,7704,1,,16107.0
,,,2018-09-03 07:11:45.892,,,0,6502,,Sidney Sheldon,3,Sidney Sheldon,18827,,1,0,,,2,,,,Claim AA02144,,1,,cc:6502,2018-09-03 07:11:30.509,,2018-09-03 07:11:30.509,,,,10003,11102,,2018-09-03 00:00:00.000,500.0,2,,10001,,Sidney Sheldon,14,,7705,1,,16107.0
,,,2018-09-03 07:46:59.602,,,0,6503,,Sidney Sheldon,3,Sidney Sheldon,18843,,2,0,,,2,,,,Claim AA02144,,1,,cc:6503,2018-09-03 07:46:45.338,,2018-09-03 07:46:45.338,,,,10003,11102,,2018-09-03 00:00:00.000,500.0,2,,10001,,Sidney Sheldon,14,,7714,1,,16107.0
,,,2018-09-03 07:48:10.239,,,0,6504,,Sidney Sheldon,3,Sidney Sheldon,18844,,2,0,,,2,,,,Claim AA02144,,1,,cc:6504,2018-09-03 07:47:58.079,,2018-09-03 07:47:58.079,,,,10003,11102,,2018-09-03 00:00:00.000,500.0,2,,10001,,Sidney Sheldon,14,,7715,1,,16107.0
,,,2018-09-04 07:50:08.053,,,0,6505,,Kimbe*** Be***,3,Kimbe*** Be***,18852,,1,0,,,2,,,,Claim AA02153,,1,,cc:6505,2018-09-03 08:00:09.347,,2018-09-03 08:00:09.347,,,,10003,11114,,2018-09-03 00:00:00.000,25.0,2,,10001,,FName LName,14,,7724,1,,
,,,2018-09-04 07:50:08.675,,,0,6506,,PerfName,3,PerfName,18855,,1,0,,,2,,,,Claim AA02149,,1,,cc:6506,2018-09-03 08:02:12.508,,2018-09-03 08:02:12.508,,,,10003,11109,,2018-09-03 00:00:00.000,10.0,2,,10001,,PerfName,14,,7725,1,,
,,,2018-09-04 07:50:08.931,,,0,6507,,Kimbe*** Be***,3,Kimbe*** Be***,18866,,1,0,,,2,,,,Claim AA02155,,1,,cc:6507,2018-09-03 08:17:57.333,,2018-09-03 08:17:57.333,,,,10003,11117,,2018-09-03 00:00:00.000,25.0,2,,10001,,FName LName,14,,7730,1,,
,,,2018-09-05 08:01:17.356,,,0,6601,,Thomas Murrey,3,Thomas Murrey,19232,,4,0,,,3,,,,Claim AA02186,,1,,cc:6601,2018-09-04 07:29:58.511,,2018-09-04 07:29:58.511,,,,10003,11235,,2018-09-04 00:00:00.000,5500.0,2,,10001,,Thomas Murrey,14,,7805,1,,16653.0
,,,2018-09-05 08:01:17.356,,,0,6602,,Thomas Murrey,3,Thomas Murrey,19253,,4,0,,,3,,,,Claim AA02186,,1,,cc:6602,2018-09-04 07:48:37.565,,2018-09-04 07:48:37.565,,,,10003,11235,,2018-09-04 00:00:00.000,1000.0,2,,10001,,Thomas Murrey,14,,7806,1,,16653.0
,,,2018-09-05 08:01:17.356,,,0,6603,,Thomas Murrey,3,Thomas Murrey,19254,,4,0,,,3,,,,Claim AA02186,,1,,cc:6603,2018-09-04 07:49:25.893,,2018-09-04 07:49:25.893,,,,10003,11235,,2018-09-04 00:00:00.000,1500.0,2,,10001,,Thomas Murrey,14,,7807,1,,16653.0
,,,2018-09-05 08:01:17.356,,,0,6604,,Thomas Murrey,3,Thomas Murrey,19255,,4,0,,,3,,,,Claim AA02186,,1,,cc:6604,2018-09-04 07:49:58.056,,2018-09-04 07:49:58.056,,,,10003,11235,,2018-09-04 00:00:00.000,500.0,2,,10001,,Thomas Murrey,14,,7808,1,,16653.0
,,,2018-09-05 08:01:17.356,,,0,6605,,Thomas Murrey,3,Thomas Murrey,19264,,4,0,,,3,,,,Claim AA02186,,1,,cc:6605,2018-09-04 07:56:47.122,,2018-09-04 07:56:47.122,,,,10003,11235,,2018-09-04 00:00:00.000,300.0,2,,10001,,Thomas Murrey,14,,7809,1,,16653.0
,,,2018-09-05 08:01:17.356,,,0,6606,,SHARON MCDERMOTT,3,SHARON MCDERMOTT,19265,,4,0,,,3,,,,Claim AA02186,,1,,cc:6606,2018-09-04 08:02:36.924,,2018-09-04 08:02:36.924,,,,10003,11235,,2018-09-04 00:00:00.000,1000.0,2,,10001,,SHARON MCDERMOTT,14,,7814,1,,16653.0
,,,2018-09-04 11:20:32.648,,,0,6607,,SHAWNA WEBBER,3,SHAWNA WEBBER,19379,,0,0,,,3,,,,,,1,,cc:6607,2018-09-04 11:20:32.648,,2018-09-04 11:20:32.648,,,,10003,11265,,2018-09-04 00:00:00.000,5000.0,2,,10001,,SHAWNA WEBBER,7,,7816,1,,16457.0
,,,2018-09-05 08:00:44.943,,,0,6701,,"MOUNTAIN VISTA MEDICAL CENTER, LP",3,"MOUNTAIN VISTA MEDICAL CENTER, LP",19588,,2,0,,,3,,,,Claim AA02224,,1,,cc:6701,2018-09-05 07:57:37.443,,2018-09-05 07:57:37.443,,,,10003,11344,,2018-09-05 00:00:00.000,200.0,2,,10001,,"MOUNTAIN VISTA MEDICAL CENTER, LP",11,voiding,7904,1,,16636.0
,,,2018-09-05 11:07:47.993,,,0,6702,,Thomas Murrey,3,Thomas Murrey,19623,,3,0,,,3,,,,Claim AA02229,,1,,cc:6702,2018-09-05 09:44:14.566,,2018-09-05 09:44:14.566,,,,10003,11351,,2018-09-05 00:00:00.000,2100.0,2,,10001,,Thomas Murrey,14,,7911,1,,16686.0
,,,2018-09-05 11:07:47.993,,,0,6703,,Thomas Murrey,3,Thomas Murrey,19624,,3,0,,,3,,,,Claim AA02229,,1,,cc:6703,2018-09-05 09:45:02.085,,2018-09-05 09:45:02.085,,,,10003,11351,,2018-09-05 00:00:00.000,500.0,2,,10001,,Thomas Murrey,14,,7912,1,,16686.0
,,,2018-09-05 09:53:59.345,,,0,6704,,Nicolas Tesla,3,Nicolas Tesla,19625,,2,0,,,2,,,,Claim AA02229,,1,,cc:6704,2018-09-05 09:45:33.336,,2018-09-05 09:45:33.336,,,,10003,11351,,2018-09-05 00:00:00.000,350.0,2,,10001,,Nicolas Tesla,14,,7913,1,,16664.0
,,,2018-09-05 09:53:59.821,,,0,6705,,Nicolas Tesla,3,Nicolas Tesla,19626,,1,0,,,2,,,,Claim AA02229,,1,,cc:6705,2018-09-05 09:47:54.253,,2018-09-05 09:47:54.253,,,,10003,11351,,2018-09-05 00:00:00.000,200.0,2,,10001,,Nicolas Tesla,14,,7914,1,,16664.0
,,,2018-09-05 11:07:47.993,,,0,6706,,Thomas Murrey,3,Thomas Murrey,19627,,3,0,,,3,,,,Claim AA02229,,1,,cc:6706,2018-09-05 09:50:03.524,,2018-09-05 09:50:03.524,,,,10003,11351,,2018-09-05 00:00:00.000,700.0,2,,10001,,Thomas Murrey,14,,7915,1,,16686.0
,,,2018-09-05 11:07:47.993,,,0,6707,,Thomas Murrey,3,Thomas Murrey,19628,,3,0,,,3,,,,Claim AA02229,,1,,cc:6707,2018-09-05 09:50:31.694,,2018-09-05 09:50:31.694,,,,10003,11351,,2018-09-05 00:00:00.000,200.0,2,,10001,,Thomas Murrey,14,,7916,1,,16686.0
,,,2018-09-05 09:54:01.455,,,0,6708,,Nicolas Tesla,3,Nicolas Tesla,19629,,2,0,,,2,,,,Claim AA02229,,1,,cc:6708,2018-09-05 09:52:05.425,,2018-09-05 09:52:05.425,,,,10003,11351,,2018-09-05 00:00:00.000,100.0,2,,10001,,Nicolas Tesla,14,,7917,1,,16664.0
,,,2018-09-05 09:54:01.696,,,0,6709,,Nicolas Tesla,3,Nicolas Tesla,19634,,1,0,,,2,,,,Claim AA02229,,1,,cc:6709,2018-09-05 09:52:31.083,,2018-09-05 09:52:31.083,,,,10003,11351,,2018-09-05 00:00:00.000,100.0,2,,10001,,Nicolas Tesla,14,,7918,1,,16664.0
,,,2018-09-05 11:07:47.993,,,0,6710,,Thomas Murrey,3,Thomas Murrey,19638,,3,0,,,3,,,,Claim AA02229,,1,,cc:6710,2018-09-05 10:02:57.254,,2018-09-05 10:02:57.254,,,,10003,11351,,2018-09-05 00:00:00.000,200.0,2,,10001,,Thomas Murrey,14,,7927,1,,16686.0
,,,2018-09-05 10:03:49.051,,,0,6711,,Nicolas Tesla,3,Nicolas Tesla,19639,,2,0,,,2,,,,Claim AA02229,,1,,cc:6711,2018-09-05 10:03:35.040,,2018-09-05 10:03:35.040,,,,10003,11351,,2018-09-05 00:00:00.000,50.0,2,,10001,,Nicolas Tesla,14,,7928,1,,16664.0
,,,2018-09-07 08:22:02.817,,,0,6901,,Thomas Murrey,3,Thomas Murrey,20109,,1,0,,,2,,,,Claim AA02254,,1,,cc:6901,2018-09-07 08:18:02.818,,2018-09-07 08:18:02.818,,,,10003,11430,,2018-09-07 00:00:00.000,2000.0,2,,10001,,Thomas Murrey,14,,8101,1,,16878.0
,,,2018-09-07 08:22:03.317,,,0,6902,,Thomas Murrey,3,Thomas Murrey,20110,,1,0,,,2,,,,Claim AA02254,,1,,cc:6902,2018-09-07 08:18:58.424,,2018-09-07 08:18:58.424,,,,10003,11430,,2018-09-07 00:00:00.000,1500.0,2,,10001,,Thomas Murrey,14,,8102,1,,16878.0
,,,2018-09-07 08:22:03.887,,,0,6903,,Justin Treadeu,3,Justin Treadeu,20111,,2,0,,,2,,,,Claim AA02254,,1,,cc:6903,2018-09-07 08:19:24.405,,2018-09-07 08:19:24.405,,,,10003,11430,,2018-09-07 00:00:00.000,1500.0,2,,10001,,Justin Treadeu,14,,8103,1,,16919.0
,,,2018-09-07 08:22:04.129,,,0,6904,,Justin Treadeu,3,Justin Treadeu,20112,,1,0,,,2,,,,Claim AA02254,,1,,cc:6904,2018-09-07 08:19:45.922,,2018-09-07 08:19:45.922,,,,10003,11430,,2018-09-07 00:00:00.000,500.0,2,,10001,,Justin Treadeu,14,,8104,1,,16919.0
,,,2018-09-07 08:36:04.619,,,0,6905,,Thomas Murrey,3,Thomas Murrey,20114,,1,0,,,2,,,,Claim AA02254,,1,,cc:6905,2018-09-07 08:35:09.595,,2018-09-07 08:35:09.595,,,,10003,11430,,2018-09-07 00:00:00.000,1000.0,2,,10001,,Thomas Murrey,14,,8113,1,,16878.0
